CustomerId,DateId,LocationName,TransactionTypeId,SKU,NetSales,Quantity,DiscountAmount
,5/8/2021,Fort Walton Beach Flagship,1,S20,616.55,1,32.45
,5/8/2021,Fort Walton Beach Flagship,1,S427,38,1,2
,5/8/2021,Fort Walton Beach Flagship,1,S319,24.7,1,1.3
17381,6/21/2021,Online,1,S578,90,1,0
17381,6/21/2021,Online,1,S33,799,1,0
,6/8/2021,Online,1,S91,999,1,0
,6/6/2021,Online,1,S388,50,2,0
,6/6/2021,Online,1,S370,30,1,0
,6/6/2021,Online,1,S368,338,2,0
10031,4/23/2021,Online,1,S414,162,1,18
10031,4/23/2021,Online,1,S50,899.1,1,99.9
16619,6/16/2021,Online,1,S427,40,1,0
16619,6/16/2021,Online,1,S41,749,1,0
13407,5/22/2021,Online,1,S20,649,1,0
,5/23/2021,Online,1,S511,40,2,0
,6/16/2021,Grayton Beach Flagship,1,S27,1399,1,0
14832,6/2/2021,Online,1,S16,649,1,0
13375,5/22/2021,Fort Walton Beach Flagship,1,S543,89.95,1,0
,5/12/2021,Destin Flagship,1,S427,40,1,0
,5/12/2021,Destin Flagship,1,S15,649,1,0
11463,5/5/2021,Destin Flagship,6,S427,40,1,0
2712,5/28/2021,Online,1,S317,26,1,0
11445,5/5/2021,Online,1,S20,649,1,0
11445,5/5/2021,Online,1,S427,40,1,0
12304,5/14/2021,Online,1,S92,1099,1,0
1778,6/5/2021,Online,1,S414,180,1,0
13303,5/22/2021,Online,1,S51,999,1,0
13303,5/22/2021,Online,1,S427,40,1,0
13303,5/22/2021,Online,1,S557,210,1,0
17803,6/24/2021,Fort Walton Beach Flagship,1,S33,399.5,1,399.5
17803,6/24/2021,Fort Walton Beach Flagship,1,S41,374.5,1,374.5
15638,6/9/2021,Online,1,S16,649,1,0
16657,6/15/2021,Destin Flagship,1,S42,749,1,0
16657,6/15/2021,Destin Flagship,1,S427,40,1,0
,6/15/2021,Online,6,S63,1549,1,0
11205,5/3/2021,Online,1,S367,149,1,0
11205,5/3/2021,Online,1,S370,30,1,0
,5/31/2021,Online,1,S458,30,1,10
,5/21/2021,Online,1,S20,649,1,0
,6/6/2021,Fort Walton Beach Flagship,1,S1,899,1,0
11269,5/3/2021,Online,1,S7,949,1,0
7803,5/14/2021,Fort Walton Beach Flagship,1,S556,147,1,63
13624,5/24/2021,Online,1,S1,899,1,0
16022,6/11/2021,Online,1,S563,210,1,0
13560,5/27/2021,Online,1,S416,20,1,0
,5/8/2021,Online,4,S439,449.1,1,49.9
,5/8/2021,Online,4,S465,162,1,18
,5/8/2021,Online,4,S87,1799.1,1,199.9
11776,5/8/2021,Online,1,S50,999,1,0
,5/12/2021,Online,1,S25,1299,1,0
18071,6/26/2021,Destin Flagship,1,S27,1399,1,0
12360,5/14/2021,Destin Flagship,1,S511,20,1,0
12360,5/14/2021,Destin Flagship,1,S450,20,1,0
12360,5/14/2021,Destin Flagship,1,S447,10,1,0
,4/23/2021,Online,1,S427,80,2,0
15591,6/7/2021,Online,1,S412,30,1,0
15591,6/7/2021,Online,1,S76,1299,1,0
14332,5/30/2021,Fort Walton Beach Flagship,1,S25,1169.1,1,129.9
17230,6/20/2021,Online,1,S367,298,2,0
15026,6/3/2021,Online,1,S85,1499,1,0
15026,6/3/2021,Online,1,S557,210,1,0
16669,6/15/2021,Online,1,S75,1299,1,0
16669,6/15/2021,Online,1,S563,210,1,0
16669,6/15/2021,Online,1,S441,25,1,0
16669,6/15/2021,Online,1,S397,200,1,0
16669,6/15/2021,Online,1,S457,30,1,0
16669,6/15/2021,Online,1,S458,40,1,0
16669,6/15/2021,Online,1,S427,40,1,0
13601,5/24/2021,Online,1,S552,200,1,0
,4/29/2021,Destin Flagship,1,S427,40,1,0
,4/29/2021,Destin Flagship,1,S633,39.95,1,0
,6/17/2021,Online,1,S427,40,1,0
,6/17/2021,Online,1,S51,999,1,0
,6/5/2021,Online,1,S92,1099,1,0
671,6/14/2021,Online,1,S443,90,1,0
8530,4/27/2021,Online,1,S422,72,1,8
8530,4/27/2021,Online,1,S458,36,1,4
8530,4/27/2021,Online,1,S6,809.1,1,89.9
11403,5/5/2021,Online,1,S458,40,1,0
9994,4/23/2021,Online,1,S4,359.1,1,39.9
,6/26/2021,Destin Flagship,1,S48,949.05,1,49.95
,6/26/2021,Destin Flagship,1,S75,1234.05,1,64.95
,6/26/2021,Destin Flagship,1,S556,199.5,1,10.5
,6/26/2021,Destin Flagship,1,S433,28.5,1,1.5
,6/26/2021,Destin Flagship,1,S432,28.5,1,1.5
,6/26/2021,Destin Flagship,1,S460,190,1,10
,6/26/2021,Destin Flagship,1,S446,114,1,6
11547,5/7/2021,Online,1,S561,199.5,1,10.5
11547,5/7/2021,Online,1,S433,28.5,1,1.5
11547,5/7/2021,Online,1,S375,95,1,35
11547,5/7/2021,Online,1,S446,114,1,6
11547,5/7/2021,Online,1,S440,190,1,10
11547,5/7/2021,Online,1,S84,1424.05,1,74.95
12628,5/16/2021,Grayton Beach Flagship,1,S4,399,1,0
12628,5/16/2021,Grayton Beach Flagship,1,S423,140,1,0
10945,5/1/2021,Online,1,S375,300,3,90
10945,5/1/2021,Online,1,S92,1099,1,0
10945,5/1/2021,Online,1,S84,1499,1,0
10945,5/1/2021,Online,1,S85,1499,1,0
,5/29/2021,Fort Walton Beach Flagship,1,S77,1169.1,1,129.9
,5/29/2021,Fort Walton Beach Flagship,1,S414,162,1,18
,5/29/2021,Fort Walton Beach Flagship,1,S427,36,1,4
14045,5/27/2021,Fort Walton Beach Flagship,1,S30,1044.05,1,54.95
14045,5/27/2021,Fort Walton Beach Flagship,1,S57,1281.55,1,67.45
14045,5/27/2021,Fort Walton Beach Flagship,1,S427,38,1,2
14045,5/27/2021,Fort Walton Beach Flagship,1,S159,38,1,2
14045,5/27/2021,Fort Walton Beach Flagship,1,S375,100.1,1,29.9
14045,5/27/2021,Fort Walton Beach Flagship,1,S402,13.29,1,0.7
13201,5/21/2021,Online,1,S511,20,1,0
13668,5/24/2021,Grayton Beach Flagship,1,S461,25,1,0
12977,5/19/2021,Online,1,S35,799,1,0
12977,5/19/2021,Online,1,S458,40,1,0
12977,5/19/2021,Online,1,S427,40,1,0
2556,6/18/2021,Online,1,S427,40,1,0
2556,6/18/2021,Online,1,S4,399,1,0
,6/13/2021,Online,1,S414,180,1,0
10805,5/28/2021,Online,1,S370,30,1,0
1720,5/27/2021,Destin Flagship,1,S301,26,1,0
12812,5/18/2021,Online,1,S282,26,1,0
1943,5/7/2021,Online,1,S446,120,1,0
11759,5/8/2021,Grayton Beach Flagship,1,S35,759.05,1,39.95
11759,5/8/2021,Grayton Beach Flagship,1,S632,85.46,1,4.49
12481,5/15/2021,Destin Flagship,1,S50,999,1,0
12481,5/15/2021,Destin Flagship,1,S427,40,1,0
9908,6/11/2021,Online,1,S370,30,1,0
14407,5/30/2021,Online,1,S420,40,2,0
11045,5/2/2021,Online,1,S388,50,2,0
11045,5/2/2021,Online,1,S368,338,2,0
11045,5/2/2021,Online,1,S370,30,1,0
,6/28/2021,Online,1,S463,200,1,0
14345,5/30/2021,Destin Flagship,1,S15,649,1,0
,4/28/2021,Online,1,S458,36,1,4
,4/28/2021,Online,1,S388,22.5,1,2.5
,4/28/2021,Online,1,S368,152.1,1,16.9
,4/28/2021,Online,1,S422,72,1,8
,4/28/2021,Online,1,S51,899.1,1,99.9
2717,4/26/2021,Online,4,S1,899,1,0
16433,6/18/2021,Online,1,S556,210,1,0
16433,6/18/2021,Online,1,S447,10,1,0
15931,6/16/2021,Online,1,S446,108,1,12
16060,6/11/2021,Online,1,S18,649,1,0
16222,6/14/2021,Online,1,S552,200,1,0
16222,6/14/2021,Online,1,S458,40,1,0
16222,6/14/2021,Online,1,S472,70,1,0
16222,6/14/2021,Online,1,S41,749,1,0
7536,5/30/2021,Grayton Beach Flagship,1,S7,1448,2,450
7536,5/30/2021,Grayton Beach Flagship,1,S633,39.95,1,0
15660,6/8/2021,Online,1,S414,180,1,0
15580,6/7/2021,Online,1,S432,30,1,0
15580,6/7/2021,Online,1,S433,30,1,0
11062,5/2/2021,Online,1,S414,180,1,0
14861,6/2/2021,Destin Flagship,1,S458,40,1,0
14861,6/2/2021,Destin Flagship,1,S332,26,1,0
,4/26/2021,Online,1,S16,649,1,0
12102,5/11/2021,Online,1,S416,40,2,0
15940,6/10/2021,Online,1,S85,1424.05,1,74.95
15940,6/10/2021,Online,1,S414,171,1,9
10915,5/2/2021,Online,1,S423,140,1,0
10915,5/2/2021,Online,1,S295,26,1,0
10915,5/2/2021,Online,1,S465,180,1,0
10915,5/2/2021,Online,1,S527,230,1,0
10915,5/2/2021,Online,1,S439,499,1,0
14102,6/22/2021,Online,1,S496,12,1,0
14102,6/22/2021,Online,1,S458,40,1,0
17025,6/18/2021,Online,1,S27,1399,1,0
16701,6/15/2021,Online,1,S27,1399,1,0
5872,5/2/2021,Fort Walton Beach Flagship,1,S402,13.99,1,0
5872,5/2/2021,Fort Walton Beach Flagship,1,S148,26,1,0
5872,5/2/2021,Fort Walton Beach Flagship,1,S493,18,1,0
,5/23/2021,Online,1,S420,20,1,0
14997,6/3/2021,Online,1,S4,399,1,0
1448,5/2/2021,Online,1,S508,18,1,2
1448,5/2/2021,Online,1,S433,27,1,3
1448,5/2/2021,Online,1,S375,90,1,40
1448,5/2/2021,Online,1,S84,1349.1,1,149.9
14561,5/31/2021,Grayton Beach Flagship,1,S535,150,1,0
14561,5/31/2021,Grayton Beach Flagship,1,S453,20,1,0
15883,6/9/2021,Online,1,S369,299,1,0
15883,6/9/2021,Online,1,S388,50,2,0
15883,6/9/2021,Online,1,S370,30,1,0
,4/23/2021,Online,1,S367,298,2,0
,4/23/2021,Online,1,S388,50,2,0
9664,4/20/2021,Online,1,S16,584.1,1,64.9
9664,4/20/2021,Online,1,S427,36,1,4
,5/27/2021,Online,1,S458,40,1,0
,5/27/2021,Online,1,S18,649,1,0
4823,6/8/2021,Online,1,S458,40,1,0
14099,5/28/2021,Destin Flagship,1,S8,976.65,1,172.35
14099,5/28/2021,Destin Flagship,1,S427,40,1,0
,5/15/2021,Online,1,S414,180,1,0
,5/15/2021,Online,1,S556,210,1,0
,5/15/2021,Online,1,S33,799,1,0
,5/15/2021,Online,1,S35,799,1,0
16378,6/13/2021,Online,1,S85,1499,1,0
16378,6/13/2021,Online,1,S557,210,1,0
16378,6/13/2021,Online,1,S414,180,1,0
14297,6/5/2021,Online,1,S416,40,2,0
191,6/29/2021,Grayton Beach Flagship,1,S613,50,2,0
15238,6/5/2021,Grayton Beach Flagship,1,S18,649,1,0
15818,6/9/2021,Online,1,S25,1299,1,0
,5/17/2021,Online,1,S497,599,1,0
,5/17/2021,Online,1,S367,298,2,0
13000,5/19/2021,Online,1,S84,1349.1,1,149.9
13000,5/19/2021,Online,1,S375,90,1,40
14342,5/30/2021,Grayton Beach Flagship,1,S76,1299,1,0
13706,5/24/2021,Online,1,S367,288,2,10
1547,5/22/2021,Online,1,S370,30,1,0
1547,5/22/2021,Online,1,S368,338,2,0
8956,5/13/2021,Online,1,S422,72,1,8
8956,5/13/2021,Online,1,S427,36,1,4
17042,6/18/2021,Grayton Beach Flagship,1,S52,949.05,1,49.95
17042,6/18/2021,Grayton Beach Flagship,1,S414,171,1,9
17042,6/18/2021,Grayton Beach Flagship,1,S458,38,1,2
17042,6/18/2021,Grayton Beach Flagship,1,S423,133,1,7
10238,5/12/2021,Online,1,S143,40,1,0
10238,5/12/2021,Online,1,S139,40,1,0
13762,5/25/2021,Online,1,S92,1094.21,1,4.79
13762,5/25/2021,Online,1,S390,118.49,1,0.51
13762,5/25/2021,Online,1,S433,29.87,1,0.13
13762,5/25/2021,Online,1,S414,179.22,1,0.78
13762,5/25/2021,Online,1,S375,199.13,2,60.87
13762,5/25/2021,Online,1,S432,29.86,1,0.14
13762,5/25/2021,Online,1,S573,149.34,2,0.66
13762,5/25/2021,Online,1,S563,209.08,1,0.92
13762,5/25/2021,Online,1,S548,39.82,1,0.18
13762,5/25/2021,Online,1,S447,9.95,1,0.05
13762,5/25/2021,Online,1,S400,199.13,1,0.87
13762,5/25/2021,Online,1,S441,24.9,1,0.1
13720,5/25/2021,Online,1,S18,639,1,10
,6/2/2021,Online,1,S6,949,1,0
13157,6/6/2021,Destin Flagship,1,S414,180,1,0
14811,6/2/2021,Online,1,S388,50,2,0
14811,6/2/2021,Online,1,S368,338,2,0
15807,6/9/2021,Online,1,S20,649,1,0
1960,6/9/2021,Online,1,S18,649,1,0
12547,5/15/2021,Online,1,S92,1099,1,0
12917,6/3/2021,Online,1,S31,1099,1,0
12917,6/3/2021,Online,1,S30,1099,1,0
15225,6/5/2021,Online,1,S388,25,1,0
15225,6/5/2021,Online,1,S30,1099,1,0
16392,6/13/2021,Online,1,S458,40,1,0
16392,6/13/2021,Online,1,S18,649,1,0
2570,6/2/2021,Online,1,S416,40,2,0
13622,6/20/2021,Online,1,S414,180,1,0
10548,5/3/2021,Online,1,S48,899.1,1,99.9
9247,5/25/2021,Online,1,S368,328,2,10
7036,5/1/2021,Fort Walton Beach Flagship,1,S402,11.9,1,2.09
,5/22/2021,Online,1,S613,25,1,0
,5/22/2021,Online,1,S416,20,1,0
,5/22/2021,Online,1,S458,40,1,0
17425,6/22/2021,Online,1,S27,1399,1,0
,6/7/2021,Online,1,S458,40,1,0
,6/7/2021,Online,1,S20,649,1,0
11975,5/10/2021,Online,1,S388,50,2,0
11975,5/10/2021,Online,1,S367,298,2,0
,5/13/2021,Online,1,S18,649,1,0
,5/13/2021,Online,1,S16,649,1,0
14877,6/2/2021,Online,1,S573,150,2,0
14877,6/2/2021,Online,1,S414,180,1,0
14877,6/2/2021,Online,1,S390,238,2,0
14877,6/2/2021,Online,1,S92,2198,2,0
14102,5/28/2021,Online,1,S67,1849,1,0
14102,5/28/2021,Online,1,S446,120,1,0
10753,4/30/2021,Grayton Beach Flagship,1,S4,399,1,0
10753,4/30/2021,Grayton Beach Flagship,1,S427,40,1,0
15312,6/5/2021,Online,1,S458,40,1,0
15312,6/5/2021,Online,1,S472,70,1,0
15312,6/5/2021,Online,1,S20,649,1,0
11122,5/11/2021,Online,1,S388,25,1,0
,6/14/2021,Online,1,S31,1099,1,0
13060,5/19/2021,Online,1,S41,749,1,0
14490,5/31/2021,Online,1,S388,50,2,0
14490,5/31/2021,Online,1,S370,60,2,0
14490,5/31/2021,Online,1,S367,298,2,0
16645,6/15/2021,Online,1,S433,30,1,0
16645,6/15/2021,Online,1,S559,210,1,0
16645,6/15/2021,Online,1,S27,1399,1,0
16645,6/15/2021,Online,1,S548,40,1,0
14913,6/2/2021,Online,1,S368,338,2,0
14913,6/2/2021,Online,1,S388,50,2,0
14639,6/1/2021,Online,1,S458,80,2,0
14639,6/1/2021,Online,1,S427,80,2,0
14639,6/1/2021,Online,1,S41,749,1,0
8518,5/31/2021,Online,1,S548,40,1,0
17887,6/25/2021,Online,1,S41,749,1,0
1307,6/9/2021,Online,1,S62,1549,1,0
12879,5/18/2021,Grayton Beach Flagship,6,S367,298,2,0
,6/6/2021,Online,1,S158,40,1,0
,6/6/2021,Online,1,S143,40,1,0
3803,6/10/2021,Online,1,S386,250,1,0
12854,5/18/2021,Online,4,S367,149,1,0
15240,6/5/2021,Fort Walton Beach Flagship,1,S16,616.55,1,32.45
15240,6/5/2021,Fort Walton Beach Flagship,1,S161,38,1,2
15240,6/5/2021,Fort Walton Beach Flagship,1,S427,38,1,2
112,5/27/2021,Grayton Beach Flagship,1,S286,26,1,0
14331,5/30/2021,Online,1,S559,210,1,0
14331,5/30/2021,Online,1,S50,999,1,0
11651,5/16/2021,Grayton Beach Flagship,1,S3,279.3,1,119.7
11651,5/16/2021,Grayton Beach Flagship,1,S511,20,1,0
14170,5/29/2021,Online,1,S416,40,2,0
14170,5/29/2021,Online,1,S11,1349,1,0
14170,5/29/2021,Online,1,S558,210,1,0
14170,5/29/2021,Online,1,S427,40,1,0
14308,5/31/2021,FWB Warehouse,6,S31,989.1,1,109.9
14308,5/31/2021,FWB Warehouse,6,S414,162,1,18
14308,5/31/2021,FWB Warehouse,6,S388,22.5,1,2.5
16881,6/17/2021,Online,1,S414,180,1,0
16881,6/17/2021,Online,1,S427,40,1,0
16881,6/17/2021,Online,1,S42,749,1,0
6045,5/22/2021,Online,1,S414,180,1,0
,5/16/2021,Online,1,S368,338,2,0
11714,5/13/2021,Online,1,S552,200,1,0
12465,5/15/2021,Online,1,S16,584.1,1,64.9
,5/24/2021,Online,1,S33,799,1,0
,5/24/2021,Online,1,S92,1099,1,0
,5/24/2021,Online,1,S390,119,1,0
,5/24/2021,Online,1,S375,100,1,30
13196,6/10/2021,Online,1,S452,20,1,0
15623,6/7/2021,Online,1,S84,1499,1,0
10903,4/30/2021,Online,1,S427,40,1,0
10903,4/30/2021,Online,1,S20,649,1,0
12505,5/15/2021,Online,1,S458,40,1,0
12505,5/15/2021,Online,1,S427,40,1,0
16843,6/16/2021,Online,1,S414,180,1,0
16843,6/16/2021,Online,1,S432,30,1,0
11632,5/7/2021,Online,2,S41,749,1,0
10244,4/25/2021,Online,1,S368,338,2,0
,6/10/2021,Online,1,S414,180,1,0
,6/10/2021,Online,1,S2,899,1,0
11133,5/2/2021,Online,1,S41,749,1,0
14450,6/20/2021,Online,1,S388,25,1,0
14450,6/20/2021,Online,1,S421,20,1,0
14450,6/20/2021,Online,1,S420,20,1,0
,5/13/2021,Online,1,S416,36,2,4
,5/13/2021,Online,1,S458,36,1,4
,5/13/2021,Online,1,S446,108,1,12
11819,5/24/2021,Online,1,S390,119,1,0
,6/18/2021,Online,1,S27,1399,1,0
10574,4/28/2021,Online,1,S423,126,1,14
11181,5/5/2021,Online,1,S414,153,1,27
11917,5/20/2021,Fort Walton Beach Flagship,1,S14,616.55,1,32.45
11917,5/20/2021,Fort Walton Beach Flagship,1,S511,19,1,1
16177,6/14/2021,Online,1,S558,210,1,0
16177,6/14/2021,Online,1,S433,60,2,0
16177,6/14/2021,Online,1,S432,60,2,0
12647,5/16/2021,Online,1,S375,200,2,60
12647,5/16/2021,Online,1,S92,1099,1,0
985,5/25/2021,Online,1,S464,50,1,0
985,5/25/2021,Online,1,S463,200,1,0
14609,5/31/2021,Online,1,S84,1489,1,10
15018,6/3/2021,Online,1,S427,40,1,0
15018,6/3/2021,Online,1,S16,649,1,0
10738,4/29/2021,Online,1,S554,190,1,0
,6/7/2021,Online,1,S9,1149,1,0
,6/7/2021,Online,1,S458,40,1,0
,6/7/2021,Online,1,S12,1349,1,0
9980,6/21/2021,Online,1,S414,180,1,0
9980,6/21/2021,Online,1,S41,749,1,0
9980,6/21/2021,Online,1,S561,210,1,0
9980,6/21/2021,Online,1,S18,649,1,0
10460,5/3/2021,Online,1,S33,799,1,0
13693,5/24/2021,Online,1,S370,30,1,0
13693,5/24/2021,Online,1,S368,169,1,0
13693,5/24/2021,Online,1,S388,50,2,0
17831,6/24/2021,Destin Flagship,1,S447,10,2,10
17831,6/24/2021,Destin Flagship,1,S258,13,1,13
11480,5/6/2021,Online,1,S152,40,1,0
11480,5/6/2021,Online,1,S454,20,1,0
11480,5/6/2021,Online,1,S13,1349,1,0
11480,5/6/2021,Online,1,S458,40,1,0
13657,5/24/2021,Online,1,S33,799,1,0
17440,6/21/2021,Grayton Beach Flagship,1,S504,20,1,0
17440,6/21/2021,Grayton Beach Flagship,1,S447,10,1,0
9292,4/29/2021,Online,1,S367,298,2,0
9292,4/29/2021,Online,1,S1,899,1,0
9292,4/29/2021,Online,1,S414,180,1,0
15144,6/4/2021,Online,1,S511,20,1,0
11440,5/7/2021,Online,1,S388,50,2,0
15910,6/10/2021,Online,1,S84,1499,1,0
15910,6/10/2021,Online,1,S433,30,1,0
15910,6/10/2021,Online,1,S556,210,1,0
15910,6/10/2021,Online,1,S414,180,1,0
15910,6/10/2021,Online,1,S440,200,1,0
12704,5/17/2021,Online,1,S375,130,1,0
15819,6/9/2021,Online,1,S25,1299,1,0
14096,5/28/2021,Grayton Beach Flagship,1,S499,300,1,299
13540,5/23/2021,Online,1,S20,649,1,0
13552,5/23/2021,Online,1,S388,25,1,0
13552,5/23/2021,Online,1,S370,30,1,0
13552,5/23/2021,Online,1,S368,169,1,0
13993,5/27/2021,Grayton Beach Flagship,1,S458,40,1,0
13993,5/27/2021,Grayton Beach Flagship,1,S157,40,1,0
11122,5/2/2021,Online,1,S368,169,1,0
10287,4/26/2021,Online,1,S25,1169.1,1,129.9
14432,6/11/2021,Destin Flagship,1,S630,40,1,0
14291,5/31/2021,Online,1,S20,649,1,0
12327,5/14/2021,Online,1,S561,210,1,0
12327,5/14/2021,Online,1,S558,210,1,0
9232,5/3/2021,Online,1,S333,23.4,1,2.6
15234,6/6/2021,Online,1,S458,36,1,4
15234,6/6/2021,Online,1,S52,999,1,0
15234,6/6/2021,Online,1,S463,180,1,20
15234,6/6/2021,Online,1,S427,36,1,4
10418,4/27/2021,Online,1,S522,1500,1,0
13061,5/19/2021,Online,6,S6,949,1,0
14418,5/30/2021,Fort Walton Beach Flagship,1,S16,616.55,1,32.45
10534,5/28/2021,Online,1,S375,130,1,0
10534,5/28/2021,Online,1,S432,30,1,0
7330,6/14/2021,Online,1,S77,1299,1,0
8826,5/23/2021,Online,1,S496,24,2,0
8826,5/23/2021,Online,1,S416,60,3,0
16228,6/12/2021,Fort Walton Beach Flagship,1,S530,190,1,10
16228,6/12/2021,Fort Walton Beach Flagship,1,S523,218.5,1,11.5
,5/16/2021,Fort Walton Beach Flagship,1,S16,616.55,1,32.45
12199,5/13/2021,Online,1,S20,649,1,0
12199,5/13/2021,Online,1,S427,40,1,0
,5/26/2021,Fort Walton Beach Flagship,1,S20,616.55,1,32.45
,5/26/2021,Fort Walton Beach Flagship,1,S414,171,1,9
,5/26/2021,Fort Walton Beach Flagship,1,S573,71.25,1,3.75
,5/26/2021,Fort Walton Beach Flagship,1,S422,76,1,4
17027,6/18/2021,Online,1,S420,20,1,0
10851,4/30/2021,Online,1,S92,1044.05,1,54.95
10851,4/30/2021,Online,1,S375,95,1,35
5872,5/21/2021,Fort Walton Beach Flagship,1,S530,200,1,0
5872,5/21/2021,Fort Walton Beach Flagship,1,S331,26,1,0
6879,5/3/2021,Fort Walton Beach Flagship,1,S413,8,1,8
9497,6/16/2021,Online,1,S139,40,1,0
10217,5/17/2021,Online,1,S388,42.5,2,7.5
,6/10/2021,Online,1,S2,899,1,0
16665,6/15/2021,Online,1,S427,40,1,0
16665,6/15/2021,Online,1,S35,799,1,0
11030,5/2/2021,Online,1,S61,1549,1,0
11030,5/2/2021,Online,1,S11,1349,1,0
11030,5/2/2021,Online,1,S13,1349,1,0
,5/23/2021,Online,1,S76,1255.08,1,43.92
,5/23/2021,Online,1,S414,173.92,1,6.08
15737,6/11/2021,Online,1,S67,1849,1,0
15737,6/11/2021,Online,1,S463,200,1,0
15737,6/11/2021,Online,1,S446,120,1,0
5872,6/2/2021,Fort Walton Beach Flagship,1,S427,40,1,0
,4/28/2021,Online,1,S452,20,1,0
16690,6/15/2021,Online,1,S414,180,1,0
16690,6/15/2021,Online,1,S27,1399,1,0
12429,5/14/2021,Destin Flagship,1,S31,549.5,1,549.5
12429,5/14/2021,Destin Flagship,1,S423,70,1,70
12429,5/14/2021,Destin Flagship,1,S563,105,1,105
12429,5/14/2021,Destin Flagship,1,S375,100,1,30
12429,5/14/2021,Destin Flagship,1,S402,13.99,1,0
11690,5/7/2021,Grayton Beach Flagship,1,S552,200,1,0
11690,5/7/2021,Grayton Beach Flagship,1,S412,30,1,0
15868,6/9/2021,Destin Flagship,1,S509,20,1,0
15868,6/9/2021,Destin Flagship,1,S511,20,1,0
15868,6/9/2021,Destin Flagship,1,S450,20,1,0
15868,6/9/2021,Destin Flagship,1,S258,26,1,0
15868,6/9/2021,Destin Flagship,1,S402,27.98,2,0
15868,6/9/2021,Destin Flagship,1,S320,26,1,0
15868,6/9/2021,Destin Flagship,1,S396,6,1,0
15868,6/9/2021,Destin Flagship,1,S528,200,1,0
,6/1/2021,Online,1,S42,749,1,0
,6/1/2021,Online,1,S573,75,1,0
,6/1/2021,Online,1,S414,180,1,0
,6/1/2021,Online,1,S458,40,1,0
,6/1/2021,Online,1,S427,80,2,0
,6/1/2021,Online,1,S16,649,1,0
15799,6/17/2021,Grayton Beach Flagship,1,S368,338,2,0
15799,6/17/2021,Grayton Beach Flagship,1,S385,250,1,0
7021,4/28/2021,Online,1,S26,1169.1,1,129.9
17469,6/22/2021,Online,1,S33,799,1,0
8918,4/12/2021,Online,4,S367,298,2,0
10757,4/29/2021,Online,1,S1,899,1,0
79,5/13/2021,Fort Walton Beach Flagship,1,S402,13.99,1,0
15314,6/5/2021,Fort Walton Beach Flagship,1,S413,16,1,0
15314,6/5/2021,Fort Walton Beach Flagship,1,S433,30,1,0
,6/11/2021,Online,1,S33,799,1,0
14981,6/3/2021,Online,1,S423,280,2,0
14231,6/4/2021,Online,1,S397,200,1,0
2751,6/2/2021,Online,1,S4,399,1,0
2751,6/2/2021,Online,1,S427,80,2,0
2751,6/2/2021,Online,1,S16,1298,2,0
13113,5/20/2021,Online,1,S84,1499,1,0
13113,5/20/2021,Online,1,S414,180,1,0
13113,5/20/2021,Online,1,S375,100,1,30
5872,6/4/2021,Fort Walton Beach Flagship,1,S413,16,1,0
5872,6/4/2021,Fort Walton Beach Flagship,1,S335,26,1,0
5872,6/4/2021,Fort Walton Beach Flagship,1,S402,27.98,2,0
5872,5/18/2021,Fort Walton Beach Flagship,1,S458,40,1,0
16043,6/11/2021,Online,1,S27,1399,1,0
16043,6/11/2021,Online,1,S414,180,1,0
10297,4/28/2021,Online,1,S561,200,1,0
,6/29/2021,Fort Walton Beach Flagship,1,S60,1281.55,1,67.45
3174,5/22/2021,Destin Flagship,1,S92,989.1,1,109.9
3174,5/22/2021,Destin Flagship,1,S375,100,1,30
3174,5/22/2021,Destin Flagship,1,S423,98,1,42
3174,5/22/2021,Destin Flagship,1,S432,30,1,0
969,5/9/2021,Online,1,S414,180,1,0
16312,6/13/2021,Online,1,S458,40,1,0
16312,6/13/2021,Online,1,S472,70,1,0
16312,6/13/2021,Online,1,S20,649,1,0
14307,5/30/2021,Online,6,S375,100,1,30
14307,5/30/2021,Online,6,S82,1499,1,0
11432,5/5/2021,Online,1,S48,999,1,0
10232,4/25/2021,Online,1,S41,674.1,1,74.9
15663,6/13/2021,Online,1,S414,180,1,0
14933,6/3/2021,Online,1,S412,30,1,0
14933,6/3/2021,Online,1,S552,200,1,0
1971,4/30/2021,Online,1,S459,140,1,60
1971,4/30/2021,Online,1,S1,629.3,1,269.7
10971,5/24/2021,Online,1,S380,599.99,1,200
10971,5/24/2021,Online,1,S390,119,1,0
10971,5/24/2021,Online,1,S375,130,1,0
,5/16/2021,Grayton Beach Flagship,6,S522,950,1,550
,5/16/2021,Grayton Beach Flagship,6,S99,3419.05,1,179.95
,5/16/2021,Grayton Beach Flagship,6,S439,474.05,1,24.95
,5/16/2021,Grayton Beach Flagship,6,S401,190,1,10
,5/16/2021,Grayton Beach Flagship,6,S563,199.5,1,10.5
,5/16/2021,Grayton Beach Flagship,6,S561,199.39,1,10.61
,5/16/2021,Grayton Beach Flagship,6,S400,180.51,1,19.49
16194,6/12/2021,Online,1,S41,749,1,0
16194,6/12/2021,Online,1,S414,180,1,0
10212,4/25/2021,Online,1,S25,1169.1,1,129.9
,5/20/2021,Destin Flagship,1,S446,120,1,0
14782,6/3/2021,Online,1,S412,30,1,0
14782,6/3/2021,Online,1,S558,210,1,0
14782,6/3/2021,Online,1,S458,40,1,0
14782,6/3/2021,Online,1,S459,200,1,0
14782,6/3/2021,Online,1,S464,50,1,0
14782,6/3/2021,Online,1,S414,180,1,0
